,Price,Quantity
1993,0.51567159611,11.4080315071
1994,0.390214309214,11.9210603394
1995,-0.148257314827,13.1433848694
1996,-0.465350852664,13.5590389974
1997,-0.0376234755466,12.9780356276
1998,-0.311769130712,13.0138846719
1999,-0.397189326676,13.2331817717
2000,-0.5111606186,12.5728315748
2001,-1.11748223915,13.6616971546
2002,-1.79593156098,14.9160263671
2003,-2.82754731706,15.6812099971
2004,-1.39018623215,15.3644281056
2005,-1.48732479483,15.3901408532
2006,-2.38280676008,15.8718348174
2007,-2.58068705632,15.9901118136
2008,-2.58766311743,16.0186561271
2009,-2.69604546555,15.1907871963
2010,-2.53080421906,15.1590351956
2011,-2.74339791945,16.4000897525
2012,-2.66012120397,15.9729313722
