,Ratio,Price,Quantity
1992,0.323772482298,1.55656036585,19.2106471969
1993,0.242014065269,1.20969273956,19.3287561785
1994,0.152991755191,1.24106736283,19.5084472424
1995,0.141875645569,1.36436296426,19.6445011893
1996,-0.037072546724,1.3780837645,19.8026195283
1997,-0.153802854684,2.0258327608,20.0419508293
1998,-0.393497843456,1.82175417943,20.2587447717
1999,-0.602247965673,2.40122833051,20.5712198507
2000,-0.905013149071,2.35254831311,20.9091402382
2001,-1.31066034989,2.566409307,21.3702039549
2002,-1.48010394777,2.5076809312,21.6639740786
2003,-1.92546429447,2.26491706505,21.2211191868
2004,-2.01228640708,2.28089442319,21.8624537035
2005,-2.10352012913,2.42142586534,21.661220695
2006,-2.08394160857,2.5687681283,21.8852580008
2007,-2.11959487877,2.32989417593,21.7509732288
2008,-2.2481275946,2.24697732539,21.947281807
2009,-2.22647163905,1.84296935072,21.8237590306
2010,-2.26770066748,1.45989922641,21.5957979236
2011,-2.3438696678,1.56293619674,21.4377246953
2012,-2.47746253846,2.07547150948,21.4627200131
