,Ratio,Price,Quantity
1993,0.599557787019,-0.280007607559,13.0248806393
1994,0.606853584048,-1.19258518894,12.5171025243
1995,0.427690649974,3.62259479633,13.4875493991
1996,0.266738639541,1.71576276169,14.3001964976
1997,-0.258517782539,1.3891136146,15.3027304397
1998,-0.384647050542,1.20846936402,14.7593110038
1999,-0.712340910252,0.640060819966,14.4115547025
2000,-0.968774843566,0.420590948188,13.8619112028
2001,-2.2249754693,3.58958470563,17.5691272478
2002,-1.14589737843,1.28852631842,14.2692063087
2003,-1.85328715385,3.01524764079,15.1292707847
2004,-2.24743056935,1.37281181239,15.4406456229
2005,-2.22637370931,0.465646529865,15.3326463219
2006,-2.13740306251,0.225767557943,15.1724466517
2007,-2.177986573,1.13123781475,15.455927041
2008,-2.45325728679,1.67531363819,15.7451997123
2009,-2.41965933697,2.17453183288,16.2346577638
2010,-2.24174753984,2.5985012295,15.7734418766
2011,-2.27777488476,3.28440048653,15.7870455679
2012,-2.04724188294,3.10323772277,16.1164601142
