,Ratio,Price,Quantity
1992,-0.140592665966,-0.196621359368,18.5125413171
1993,-0.144016323829,-0.194773787718,18.6580904481
1994,-0.327761333757,-0.0567591011454,18.8641274838
1995,-0.432147972477,0.175407031579,19.0998247461
1996,-0.747686662053,0.378138113623,19.3365519038
1997,-0.868274992399,0.304434250048,19.4047849534
1998,-1.10225028051,0.290072575636,19.6044537287
1999,-1.03191334988,0.324397824917,19.7517729468
2000,-0.971971046925,0.0250741687408,19.4994811333
2001,-1.18207502426,-0.0646930520785,19.677095135
2002,-1.77261831064,0.105361339952,20.0205504386
2003,-1.69316272064,-0.0005301808515,20.2215164724
2004,-2.32776357441,-0.264770838556,20.2194392113
2005,-2.41184385719,-0.267591619045,20.0587333004
2006,-2.19235429216,0.119273819925,19.9291627108
2007,-2.92188402833,0.120957272485,20.0642536206
2008,-3.08571429819,0.971608435335,20.5776185111
2009,-2.80598251344,0.534673289829,20.0937271589
2010,-2.91791609314,0.397467322651,19.8871890696
2011,-3.1109172585,0.643080138817,19.9570280263
2012,-2.9556811339,1.20098035543,19.5959939381
