,Ratio,Price,Quantity
1992,0.146951344566,-0.349140402151,15.8701878564
1993,0.0850900374088,-0.432254074326,15.932436932
1994,-0.0318474573462,-0.388195468193,16.0104674549
1995,-0.0371784100302,-0.394179535255,16.0438390216
1996,-0.169497238811,-0.361942101873,16.1533692576
1997,-0.418239597306,-0.104521754168,16.3383799184
1998,-0.605272636937,-0.0952518740206,16.5984225613
1999,-0.7051943031,0.432829370354,17.0629026613
2000,-1.05447827018,0.0641244583392,16.8165043653
2001,-1.53572267148,0.057361240688,16.8589296253
2002,-1.28349719793,-0.757531908964,16.2481024269
2003,-1.24937152992,-0.0596420334683,16.8346348426
2004,-1.98402181033,0.511557048773,17.1696770221
2005,-2.30801954285,0.71941810743,17.2227581998
2006,-2.26492849928,0.776401825706,17.1665188074
2007,-2.15529273995,0.385708146931,16.6476467927
2008,-2.35028028966,0.584873378063,16.7698554168
2009,-2.82200770598,0.890205676147,16.7370486172
2010,-2.73207881913,0.49225474483,16.1502397492
2011,-2.91439289585,0.356915480823,16.003052633
2012,-3.26144957437,1.07986343648,16.2728031757
